timestamp_issue,timestamp_target,horizon_min,farm_power_pred,farm_power_low,farm_power_high,farm_energy_pred,forecast_quality
2026-01-16,2026-01-16,10,852.8,29.68,2152.77,142.13,production
2026-01-16,2026-01-16,10,872.99,32.87,2157.18,145.5,production
2026-01-16,2026-01-16,30,1229.09,0.0,2200.0,614.54,production
2026-01-16,2026-01-16,30,1208.32,0.0,2200.0,604.16,production
2026-01-16,2026-01-16,60,1398.02,0.0,2200.0,1398.02,production
2026-01-16,2026-01-16,60,1345.0,0.0,2200.0,1345.0,production
2026-01-16,2026-01-16,360,2987.83,0.0,2200.0,17926.98,reference_only
2026-01-16,2026-01-16,360,3402.08,0.0,2200.0,20412.48,reference_only
2026-01-16,2026-01-16,1440,3701.23,0.0,2200.0,88829.52,reference_only
2026-01-16,2026-01-16,1440,3706.04,0.0,2200.0,88944.96,reference_only
2026-01-17,2026-01-17,10,3560.12,2527.88,2142.55,593.35,production
2026-01-17,2026-01-17,10,3595.92,2545.31,2158.71,599.32,production
2026-01-17,2026-01-17,30,3778.6,1817.08,2200.0,1889.3,production
2026-01-17,2026-01-17,30,4019.05,1226.7,2200.0,2009.53,production
2026-01-17,2026-01-17,60,3826.35,1226.48,2200.0,3826.35,production
2026-01-17,2026-01-17,60,4143.51,1222.95,2200.0,4143.51,production
2026-01-17,2026-01-17,360,4331.49,21.18,2200.0,25988.94,reference_only
2026-01-17,2026-01-17,360,4384.19,0.0,2200.0,26305.14,reference_only
2026-01-17,2026-01-17,1440,6111.01,191.31,2200.0,146664.24,reference_only
2026-01-17,2026-01-17,1440,5859.68,176.03,2200.0,140632.32,reference_only
2026-01-18,2026-01-18,10,3442.29,2294.0,2145.43,573.72,production
2026-01-18,2026-01-18,10,3489.92,2313.14,2170.53,581.65,production
2026-01-18,2026-01-18,30,3707.87,1544.78,2200.0,1853.93,production
2026-01-18,2026-01-18,30,3993.37,859.09,2200.0,1996.68,production
2026-01-18,2026-01-18,60,3882.47,966.89,2200.0,3882.47,production
2026-01-18,2026-01-18,60,4200.57,981.61,2200.0,4200.57,production
2026-01-18,2026-01-18,360,4381.26,47.5,2200.0,26287.56,reference_only
2026-01-18,2026-01-18,360,4360.07,5.85,2200.0,26160.42,reference_only
2026-01-18,2026-01-18,1440,6175.04,159.87,2200.0,148200.96,reference_only
2026-01-18,2026-01-18,1440,5770.59,129.96,2200.0,138494.16,reference_only
2026-01-19,2026-01-19,10,6126.97,4796.38,2191.77,1021.16,production
2026-01-19,2026-01-19,10,6146.77,4823.45,2190.12,1024.46,production
2026-01-19,2026-01-19,30,6224.86,3859.32,2200.0,3112.43,production
2026-01-19,2026-01-19,30,6310.47,3189.45,2200.0,3155.24,production
2026-01-19,2026-01-19,60,6238.42,3015.8,2200.0,6238.42,production
2026-01-19,2026-01-19,60,6235.47,3014.5,2200.0,6235.47,production
2026-01-19,2026-01-19,360,5729.01,249.99,2200.0,34374.06,reference_only
2026-01-19,2026-01-19,360,5133.03,17.08,2200.0,30798.18,reference_only
2026-01-19,2026-01-19,1440,7824.22,1031.63,2200.0,187781.28,reference_only
2026-01-19,2026-01-19,1440,8063.81,1154.68,2200.0,193531.44,reference_only
2026-01-20,2026-01-20,10,6799.04,5457.99,2179.59,1133.17,production
2026-01-20,2026-01-20,10,6802.68,5466.22,2185.93,1133.78,production
2026-01-20,2026-01-20,30,6804.67,4432.25,2200.0,3402.34,production
2026-01-20,2026-01-20,30,6917.54,3847.12,2200.0,3458.77,production
2026-01-20,2026-01-20,60,6528.88,3423.59,2200.0,6528.88,production
2026-01-20,2026-01-20,60,6508.34,3401.23,2200.0,6508.34,production
2026-01-20,2026-01-20,360,6798.88,624.66,2200.0,40793.28,reference_only
2026-01-20,2026-01-20,360,6939.9,283.42,2200.0,41639.4,reference_only
2026-01-20,2026-01-20,1440,7582.98,1382.67,2200.0,181991.52,reference_only
2026-01-20,2026-01-20,1440,7772.61,1495.75,2200.0,186542.64,reference_only
2026-01-21,2026-01-21,10,9117.58,7511.34,2198.54,1519.6,production
2026-01-21,2026-01-21,10,9125.4,7540.44,2197.95,1520.9,production
2026-01-21,2026-01-21,30,8946.27,5955.7,2200.0,4473.14,production
2026-01-21,2026-01-21,30,8995.27,4934.02,2200.0,4497.64,production
2026-01-21,2026-01-21,60,8827.11,4634.56,2200.0,8827.11,production
2026-01-21,2026-01-21,60,8860.01,4701.12,2200.0,8860.01,production
2026-01-21,2026-01-21,360,8290.91,2196.59,2200.0,49745.46,reference_only
2026-01-21,2026-01-21,360,8386.96,1628.86,2200.0,50321.76,reference_only
2026-01-21,2026-01-21,1440,8261.82,1061.65,2200.0,198283.68,reference_only
2026-01-21,2026-01-21,1440,8618.58,1312.11,2200.0,206845.92,reference_only
2026-01-22,2026-01-22,10,10826.79,9168.14,2200.0,1804.47,production
2026-01-22,2026-01-22,10,10784.38,9151.03,2200.0,1797.4,production
2026-01-22,2026-01-22,30,10561.98,7306.76,2200.0,5280.99,production
2026-01-22,2026-01-22,30,10503.01,5707.89,2200.0,5251.51,production
2026-01-22,2026-01-22,60,10216.66,5494.5,2200.0,10216.66,production
2026-01-22,2026-01-22,60,10233.8,5543.73,2200.0,10233.8,production
2026-01-22,2026-01-22,360,7907.15,986.76,2200.0,47442.9,reference_only
2026-01-22,2026-01-22,360,7695.32,510.18,2200.0,46171.92,reference_only
2026-01-22,2026-01-22,1440,8754.56,839.04,2200.0,210109.44,reference_only
2026-01-22,2026-01-22,1440,8570.45,771.23,2200.0,205690.8,reference_only
2026-01-23,2026-01-23,10,15682.51,14023.86,2200.0,2613.75,production
2026-01-23,2026-01-23,10,15676.3,14042.94,2200.0,2612.72,production
2026-01-23,2026-01-23,30,14983.35,11728.13,2200.0,7491.68,production
2026-01-23,2026-01-23,30,14988.72,10182.4,2200.0,7494.36,production
2026-01-23,2026-01-23,60,14056.97,9329.39,2200.0,14056.97,production
2026-01-23,2026-01-23,60,14260.9,9569.27,2200.0,14260.9,production
2026-01-23,2026-01-23,360,12035.11,4252.03,2200.0,72210.66,reference_only
2026-01-23,2026-01-23,360,11999.67,3553.72,2200.0,71998.02,reference_only
2026-01-23,2026-01-23,1440,9961.35,1532.18,2200.0,239072.4,reference_only
2026-01-23,2026-01-23,1440,9536.0,1400.33,2200.0,228864.0,reference_only
2026-01-24,2026-01-24,10,12472.69,10814.05,2200.0,2078.78,production
2026-01-24,2026-01-24,10,12480.18,10846.82,2200.0,2080.03,production
2026-01-24,2026-01-24,30,12045.77,8790.55,2200.0,6022.89,production
2026-01-24,2026-01-24,30,11984.91,7178.59,2200.0,5992.45,production
2026-01-24,2026-01-24,60,11616.92,6889.34,2200.0,11616.92,production
2026-01-24,2026-01-24,60,11694.71,7003.09,2200.0,11694.71,production
2026-01-24,2026-01-24,360,9660.08,2019.21,2200.0,57960.48,reference_only
2026-01-24,2026-01-24,360,10273.59,1746.17,2200.0,61641.54,reference_only
2026-01-24,2026-01-24,1440,9153.78,1109.03,2200.0,219690.72,reference_only
2026-01-24,2026-01-24,1440,8710.36,919.28,2200.0,209048.64,reference_only
2026-01-25,2026-01-25,10,7352.37,5696.94,2200.0,1225.39,production
2026-01-25,2026-01-25,10,7335.44,5704.57,2200.0,1222.57,production
2026-01-25,2026-01-25,30,7380.88,4159.01,2200.0,3690.44,production
2026-01-25,2026-01-25,30,7247.57,2777.2,2200.0,3623.78,production
2026-01-25,2026-01-25,60,7190.83,2703.82,2200.0,7190.83,production
2026-01-25,2026-01-25,60,7243.12,2780.71,2200.0,7243.12,production
2026-01-25,2026-01-25,360,8956.87,2177.49,2200.0,53741.22,reference_only
2026-01-25,2026-01-25,360,9578.86,1849.07,2200.0,57473.16,reference_only
2026-01-25,2026-01-25,1440,7463.89,604.08,2200.0,179133.36,reference_only
2026-01-25,2026-01-25,1440,7552.18,569.53,2200.0,181252.32,reference_only
2026-01-26,2026-01-26,10,10238.84,8580.2,2200.0,1706.47,production
2026-01-26,2026-01-26,10,10242.04,8608.68,2200.0,1707.01,production
2026-01-26,2026-01-26,30,9956.27,6718.29,2200.0,4978.14,production
2026-01-26,2026-01-26,30,9885.34,5193.41,2200.0,4942.67,production
2026-01-26,2026-01-26,60,9609.9,4965.84,2200.0,9609.9,production
2026-01-26,2026-01-26,60,9594.76,4978.38,2200.0,9594.76,production
2026-01-26,2026-01-26,360,8044.94,1573.38,2200.0,48269.64,reference_only
2026-01-26,2026-01-26,360,8336.51,1188.06,2200.0,50019.06,reference_only
2026-01-26,2026-01-26,1440,8606.72,1422.41,2200.0,206561.28,reference_only
2026-01-26,2026-01-26,1440,8611.97,1430.79,2200.0,206687.28,reference_only
2026-01-27,2026-01-27,10,7131.86,5473.21,2200.0,1188.64,production
2026-01-27,2026-01-27,10,7140.21,5506.85,2200.0,1190.04,production
2026-01-27,2026-01-27,30,7099.8,3905.06,2200.0,3549.9,production
2026-01-27,2026-01-27,30,7060.48,2854.95,2200.0,3530.24,production
2026-01-27,2026-01-27,60,6936.48,2657.78,2200.0,6936.48,production
2026-01-27,2026-01-27,60,6876.45,2660.96,2200.0,6876.45,production
2026-01-27,2026-01-27,360,6962.41,836.62,2200.0,41774.46,reference_only
2026-01-27,2026-01-27,360,6953.76,640.16,2200.0,41722.56,reference_only
2026-01-27,2026-01-27,1440,7537.49,1104.01,2200.0,180899.76,reference_only
2026-01-27,2026-01-27,1440,7436.67,1091.26,2200.0,178480.08,reference_only
2026-01-28,2026-01-28,10,11415.6,9769.48,2200.0,1902.6,production
2026-01-28,2026-01-28,10,11396.83,9774.89,2200.0,1899.47,production
2026-01-28,2026-01-28,30,11015.49,7842.81,2200.0,5507.74,production
2026-01-28,2026-01-28,30,11009.34,6540.09,2200.0,5504.67,production
2026-01-28,2026-01-28,60,10638.82,6193.07,2200.0,10638.82,production
2026-01-28,2026-01-28,60,10609.63,6203.94,2200.0,10609.63,production
2026-01-28,2026-01-28,360,9565.2,2144.04,2200.0,57391.2,reference_only
2026-01-28,2026-01-28,360,9323.04,1491.04,2200.0,55938.24,reference_only
2026-01-28,2026-01-28,1440,8831.01,1748.03,2200.0,211944.24,reference_only
2026-01-28,2026-01-28,1440,8834.54,1786.23,2200.0,212028.96,reference_only
2026-01-29,2026-01-29,10,9324.83,7666.19,2200.0,1554.14,production
2026-01-29,2026-01-29,10,9336.93,7703.57,2200.0,1556.15,production
2026-01-29,2026-01-29,30,9118.71,5885.55,2200.0,4559.35,production
2026-01-29,2026-01-29,30,9085.47,4446.95,2200.0,4542.73,production
2026-01-29,2026-01-29,60,8640.25,4054.49,2200.0,8640.25,production
2026-01-29,2026-01-29,60,8694.03,4121.76,2200.0,8694.03,production
2026-01-29,2026-01-29,360,10105.13,3087.02,2200.0,60630.78,reference_only
2026-01-29,2026-01-29,360,9766.6,1944.17,2200.0,58599.6,reference_only
2026-01-29,2026-01-29,1440,8056.14,1136.5,2200.0,193347.36,reference_only
2026-01-29,2026-01-29,1440,7975.75,1189.22,2200.0,191418.0,reference_only
2026-01-30,2026-01-30,10,7777.13,6187.49,2196.24,1296.19,production
2026-01-30,2026-01-30,10,7792.36,6225.36,2196.66,1298.73,production
2026-01-30,2026-01-30,30,7766.79,4887.86,2200.0,3883.39,production
2026-01-30,2026-01-30,30,7771.89,3991.32,2200.0,3885.95,production
2026-01-30,2026-01-30,60,7573.57,3733.81,2200.0,7573.57,production
2026-01-30,2026-01-30,60,7607.78,3762.85,2200.0,7607.78,production
2026-01-30,2026-01-30,360,8080.74,1395.79,2200.0,48484.44,reference_only
2026-01-30,2026-01-30,360,7946.95,1056.6,2200.0,47681.7,reference_only
2026-01-30,2026-01-30,1440,7470.63,1235.74,2200.0,179295.12,reference_only
2026-01-30,2026-01-30,1440,7634.87,1308.49,2200.0,183236.88,reference_only
2026-01-31,2026-01-31,10,6963.37,5479.09,2183.5,1160.56,production
2026-01-31,2026-01-31,10,6959.04,5487.38,2188.6,1159.84,production
2026-01-31,2026-01-31,30,6963.03,4195.12,2200.0,3481.51,production
2026-01-31,2026-01-31,30,6975.45,3197.37,2200.0,3487.72,production
2026-01-31,2026-01-31,60,6980.91,3172.53,2200.0,6980.91,production
2026-01-31,2026-01-31,60,7103.91,3291.81,2200.0,7103.91,production
2026-01-31,2026-01-31,360,7227.94,1166.12,2200.0,43367.64,reference_only
2026-01-31,2026-01-31,360,6959.45,639.71,2200.0,41756.7,reference_only
2026-01-31,2026-01-31,1440,7345.12,658.59,2200.0,176282.88,reference_only
2026-01-31,2026-01-31,1440,7474.33,617.44,2200.0,179383.92,reference_only
2026-02-01,2026-02-01,10,12926.95,11268.3,2200.0,2154.49,production
2026-02-01,2026-02-01,10,12878.11,11244.75,2200.0,2146.35,production
2026-02-01,2026-02-01,30,12493.7,9249.28,2200.0,6246.85,production
2026-02-01,2026-02-01,30,12487.88,7708.07,2200.0,6243.94,production
2026-02-01,2026-02-01,60,12419.28,7725.0,2200.0,12419.28,production
2026-02-01,2026-02-01,60,12598.7,7929.14,2200.0,12598.7,production
2026-02-01,2026-02-01,360,11741.94,4102.27,2200.0,70451.64,reference_only
2026-02-01,2026-02-01,360,11574.36,3067.0,2200.0,69446.16,reference_only
2026-02-01,2026-02-01,1440,9206.96,1015.32,2200.0,220967.04,reference_only
2026-02-01,2026-02-01,1440,9626.82,1322.68,2200.0,231043.68,reference_only
2026-02-02,2026-02-02,10,13867.53,12208.89,2200.0,2311.26,production
2026-02-02,2026-02-02,10,13847.91,12214.55,2200.0,2307.99,production
2026-02-02,2026-02-02,30,13475.9,10220.67,2200.0,6737.95,production
2026-02-02,2026-02-02,30,13467.44,8672.12,2200.0,6733.72,production
2026-02-02,2026-02-02,60,12882.16,8156.35,2200.0,12882.16,production
2026-02-02,2026-02-02,60,12975.43,8284.93,2200.0,12975.43,production
2026-02-02,2026-02-02,360,11480.72,3764.79,2200.0,68884.32,reference_only
2026-02-02,2026-02-02,360,10959.82,2831.01,2200.0,65758.92,reference_only
2026-02-02,2026-02-02,1440,10367.79,2116.77,2200.0,248826.96,reference_only
2026-02-02,2026-02-02,1440,10311.21,1903.17,2200.0,247469.04,reference_only
2026-02-03,2026-02-03,10,806.62,101.16,2096.72,134.44,production
2026-02-03,2026-02-03,10,951.98,97.87,2162.29,158.66,production
2026-02-03,2026-02-03,30,1133.43,0.51,2200.0,566.72,production
2026-02-03,2026-02-03,30,2641.17,3.03,2200.0,1320.59,production
2026-02-03,2026-02-03,60,1421.85,0.0,2200.0,1421.85,production
2026-02-03,2026-02-03,60,2152.99,0.0,2200.0,2152.99,production
2026-02-03,2026-02-03,360,4123.76,45.74,2200.0,24742.56,reference_only
2026-02-03,2026-02-03,360,4361.18,114.61,2200.0,26167.08,reference_only
2026-02-03,2026-02-03,1440,4510.33,10.6,2200.0,108247.92,reference_only
2026-02-03,2026-02-03,1440,4512.95,165.01,2200.0,108310.8,reference_only
2026-02-04,2026-02-04,10,6908.24,5754.91,2154.55,1151.37,production
2026-02-04,2026-02-04,10,6907.59,5742.06,2174.71,1151.26,production
2026-02-04,2026-02-04,30,7001.85,4842.79,2200.0,3500.93,production
2026-02-04,2026-02-04,30,6971.21,4128.5,2200.0,3485.61,production
2026-02-04,2026-02-04,60,6680.07,3761.98,2200.0,6680.07,production
2026-02-04,2026-02-04,60,6786.69,3740.8,2200.0,6786.69,production
2026-02-04,2026-02-04,360,5777.1,447.39,2200.0,34662.6,reference_only
2026-02-04,2026-02-04,360,6376.29,111.5,2200.0,38257.74,reference_only
2026-02-04,2026-02-04,1440,7209.69,877.34,2200.0,173032.56,reference_only
2026-02-04,2026-02-04,1440,7498.32,1153.67,2200.0,179959.68,reference_only
2026-02-05,2026-02-05,10,7147.64,5903.39,2170.68,1191.27,production
2026-02-05,2026-02-05,10,7148.62,5909.26,2177.27,1191.44,production
2026-02-05,2026-02-05,30,7299.04,5046.63,2200.0,3649.52,production
2026-02-05,2026-02-05,30,7396.09,4418.54,2200.0,3698.05,production
2026-02-05,2026-02-05,60,7352.28,4266.61,2200.0,7352.28,production
2026-02-05,2026-02-05,60,7506.04,4383.95,2200.0,7506.04,production
2026-02-05,2026-02-05,360,8078.04,1743.65,2200.0,48468.24,reference_only
2026-02-05,2026-02-05,360,9112.04,1977.24,2200.0,54672.24,reference_only
2026-02-05,2026-02-05,1440,7846.83,1515.8,2200.0,188323.92,reference_only
2026-02-05,2026-02-05,1440,8209.36,1709.46,2200.0,197024.64,reference_only
2026-02-06,2026-02-06,10,1126.63,226.89,2129.75,187.77,production
2026-02-06,2026-02-06,10,1157.87,242.45,2141.4,192.98,production
2026-02-06,2026-02-06,30,1454.4,63.91,2200.0,727.2,production
2026-02-06,2026-02-06,30,1661.13,22.35,2200.0,830.57,production
2026-02-06,2026-02-06,60,1795.82,28.38,2200.0,1795.82,production
2026-02-06,2026-02-06,60,1957.35,15.98,2200.0,1957.35,production
2026-02-06,2026-02-06,360,4050.15,334.1,2200.0,24300.9,reference_only
2026-02-06,2026-02-06,360,4601.8,226.01,2200.0,27610.8,reference_only
2026-02-06,2026-02-06,1440,4621.72,0.0,2200.0,110921.28,reference_only
2026-02-06,2026-02-06,1440,4233.36,0.0,2200.0,101600.64,reference_only
2026-02-07,2026-02-07,10,7774.6,6115.96,2200.0,1295.77,production
2026-02-07,2026-02-07,10,7684.79,6051.44,2200.0,1280.8,production
2026-02-07,2026-02-07,30,7818.47,4585.81,2200.0,3909.24,production
2026-02-07,2026-02-07,30,8124.61,3581.4,2200.0,4062.3,production
2026-02-07,2026-02-07,60,8205.0,3567.36,2200.0,8205.0,production
2026-02-07,2026-02-07,60,7911.38,3354.32,2200.0,7911.38,production
2026-02-07,2026-02-07,360,7963.54,1253.96,2200.0,47781.24,reference_only
2026-02-07,2026-02-07,360,7285.85,641.35,2200.0,43715.1,reference_only
2026-02-07,2026-02-07,1440,6617.88,157.2,2200.0,158829.12,reference_only
2026-02-07,2026-02-07,1440,6698.79,287.32,2200.0,160770.96,reference_only
2026-02-08,2026-02-08,10,693.73,211.19,2048.07,115.62,production
2026-02-08,2026-02-08,10,1166.58,196.63,2196.5,194.43,production
2026-02-08,2026-02-08,30,1027.57,86.06,2200.0,513.78,production
2026-02-08,2026-02-08,30,4716.37,0.0,2200.0,2358.18,production
2026-02-08,2026-02-08,60,1294.21,9.99,2200.0,1294.21,production
2026-02-08,2026-02-08,60,3102.22,28.05,2200.0,3102.22,production
2026-02-08,2026-02-08,360,5757.17,43.43,2200.0,34543.02,reference_only
2026-02-08,2026-02-08,360,5556.95,0.0,2200.0,33341.7,reference_only
2026-02-08,2026-02-08,1440,4614.52,43.58,2200.0,110748.48,reference_only
2026-02-08,2026-02-08,1440,4714.49,65.02,2200.0,113147.76,reference_only
2026-02-09,2026-02-09,10,378.33,0.0,2036.98,63.05,production
2026-02-09,2026-02-09,10,866.4,0.0,2200.0,144.4,production
2026-02-09,2026-02-09,30,726.61,0.0,2200.0,363.31,production
2026-02-09,2026-02-09,30,4806.32,0.0,2200.0,2403.16,production
2026-02-09,2026-02-09,60,1007.45,0.0,2200.0,1007.45,production
2026-02-09,2026-02-09,60,2947.76,0.0,2200.0,2947.76,production
2026-02-09,2026-02-09,360,3386.41,0.0,2200.0,20318.46,reference_only
2026-02-09,2026-02-09,360,6434.55,229.36,2200.0,38607.3,reference_only
2026-02-09,2026-02-09,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-02-09,2026-02-09,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-02-10,2026-02-10,10,378.33,0.0,2036.98,63.05,production
2026-02-10,2026-02-10,10,866.4,0.0,2200.0,144.4,production
2026-02-10,2026-02-10,30,726.61,0.0,2200.0,363.31,production
2026-02-10,2026-02-10,30,4806.32,0.0,2200.0,2403.16,production
2026-02-10,2026-02-10,60,1007.45,0.0,2200.0,1007.45,production
2026-02-10,2026-02-10,60,2947.76,0.0,2200.0,2947.76,production
2026-02-10,2026-02-10,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-02-10,2026-02-10,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-02-10,2026-02-10,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-02-10,2026-02-10,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-02-11,2026-02-11,10,378.33,0.0,2036.98,63.05,production
2026-02-11,2026-02-11,10,866.4,0.0,2200.0,144.4,production
2026-02-11,2026-02-11,30,726.61,0.0,2200.0,363.31,production
2026-02-11,2026-02-11,30,4806.32,0.0,2200.0,2403.16,production
2026-02-11,2026-02-11,60,1007.45,0.0,2200.0,1007.45,production
2026-02-11,2026-02-11,60,2947.76,0.0,2200.0,2947.76,production
2026-02-11,2026-02-11,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-02-11,2026-02-11,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-02-11,2026-02-11,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-02-11,2026-02-11,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-02-12,2026-02-12,10,378.33,0.0,2036.98,63.05,production
2026-02-12,2026-02-12,10,866.4,0.0,2200.0,144.4,production
2026-02-12,2026-02-12,30,726.61,0.0,2200.0,363.31,production
2026-02-12,2026-02-12,30,4806.32,0.0,2200.0,2403.16,production
2026-02-12,2026-02-12,60,1007.45,0.0,2200.0,1007.45,production
2026-02-12,2026-02-12,60,2947.76,0.0,2200.0,2947.76,production
2026-02-12,2026-02-12,360,3022.19,0.0,2200.0,18133.14,reference_only
2026-02-12,2026-02-12,360,6342.97,229.36,2200.0,38057.82,reference_only
2026-02-12,2026-02-12,1440,3987.55,0.0,2200.0,95701.2,reference_only
2026-02-12,2026-02-12,1440,4082.92,0.0,2200.0,97990.08,reference_only
2026-02-13,2026-02-13,10,6700.68,5242.81,2189.77,1116.78,production
2026-02-13,2026-02-13,10,6699.73,5247.97,2198.08,1116.62,production
2026-02-13,2026-02-13,30,6961.75,4225.98,2200.0,3480.88,production
2026-02-13,2026-02-13,30,6923.54,3231.45,2200.0,3461.77,production
2026-02-13,2026-02-13,60,7153.86,3287.45,2200.0,7153.86,production
2026-02-13,2026-02-13,60,7130.38,3265.59,2200.0,7130.38,production
2026-02-13,2026-02-13,360,6832.77,833.46,2200.0,40996.62,reference_only
2026-02-13,2026-02-13,360,7359.78,607.63,2200.0,44158.68,reference_only
2026-02-13,2026-02-13,1440,7359.68,496.39,2200.0,176632.32,reference_only
2026-02-13,2026-02-13,1440,7580.41,686.21,2200.0,181929.84,reference_only
2026-02-14,2026-02-14,10,7706.78,6138.01,2196.07,1284.46,production
2026-02-14,2026-02-14,10,7674.34,6128.77,2195.26,1279.06,production
2026-02-14,2026-02-14,30,7793.85,4839.82,2200.0,3896.93,production
2026-02-14,2026-02-14,30,7782.2,3679.23,2200.0,3891.1,production
2026-02-14,2026-02-14,60,7724.38,3576.88,2200.0,7724.38,production
2026-02-14,2026-02-14,60,7797.7,3680.53,2200.0,7797.7,production
2026-02-14,2026-02-14,360,6795.58,1093.66,2200.0,40773.48,reference_only
2026-02-14,2026-02-14,360,7416.84,941.15,2200.0,44501.04,reference_only
2026-02-14,2026-02-14,1440,8314.84,1201.28,2200.0,199556.16,reference_only
2026-02-14,2026-02-14,1440,8024.92,957.05,2200.0,192598.08,reference_only
2026-02-15,2026-02-15,10,11330.33,9687.4,2200.0,1888.39,production
2026-02-15,2026-02-15,10,11308.51,9688.3,2200.0,1884.75,production
2026-02-15,2026-02-15,30,11181.24,7977.18,2200.0,5590.62,production
2026-02-15,2026-02-15,30,11134.68,6595.01,2200.0,5567.34,production
2026-02-15,2026-02-15,60,10962.91,6417.29,2200.0,10962.91,production
2026-02-15,2026-02-15,60,10986.67,6468.45,2200.0,10986.67,production
2026-02-15,2026-02-15,360,9761.97,2715.44,2200.0,58571.82,reference_only
2026-02-15,2026-02-15,360,9964.3,2231.27,2200.0,59785.8,reference_only
2026-02-15,2026-02-15,1440,9225.43,1387.52,2200.0,221410.32,reference_only
2026-02-15,2026-02-15,1440,9026.22,1314.93,2200.0,216629.28,reference_only
2026-02-16,2026-02-16,10,12642.06,10983.42,2200.0,2107.01,production
2026-02-16,2026-02-16,10,12613.04,10979.72,2200.0,2102.17,production
2026-02-16,2026-02-16,30,12548.07,9299.3,2200.0,6274.03,production
2026-02-16,2026-02-16,30,12515.09,7785.19,2200.0,6257.55,production
2026-02-16,2026-02-16,60,12295.89,7594.83,2200.0,12295.89,production
2026-02-16,2026-02-16,60,12420.31,7752.48,2200.0,12420.31,production
2026-02-16,2026-02-16,360,11272.45,3769.34,2200.0,67634.7,reference_only
2026-02-16,2026-02-16,360,10894.71,2699.47,2200.0,65368.26,reference_only
2026-02-16,2026-02-16,1440,10360.74,1968.32,2200.0,248657.76,reference_only
2026-02-16,2026-02-16,1440,10239.37,1817.35,2200.0,245744.88,reference_only
2026-02-17,2026-02-17,10,14471.63,12812.99,2200.0,2411.94,production
2026-02-17,2026-02-17,10,14473.3,12839.94,2200.0,2412.22,production
2026-02-17,2026-02-17,30,14656.79,11401.57,2200.0,7328.4,production
2026-02-17,2026-02-17,30,14762.47,9956.15,2200.0,7381.23,production
2026-02-17,2026-02-17,60,14744.9,10017.32,2200.0,14744.9,production
2026-02-17,2026-02-17,60,14568.58,9876.96,2200.0,14568.58,production
2026-02-17,2026-02-17,360,13303.98,5416.41,2200.0,79823.88,reference_only
2026-02-17,2026-02-17,360,12876.98,4264.84,2200.0,77261.88,reference_only
2026-02-17,2026-02-17,1440,11368.64,2306.6,2200.0,272847.36,reference_only
2026-02-17,2026-02-17,1440,11482.32,2339.0,2200.0,275575.68,reference_only
2026-02-18,2026-02-18,10,16304.36,14645.72,2200.0,2717.39,production
2026-02-18,2026-02-18,10,16312.99,14679.63,2200.0,2718.83,production
2026-02-18,2026-02-18,30,16245.59,12998.55,2200.0,8122.8,production
2026-02-18,2026-02-18,30,16351.53,11617.29,2200.0,8175.77,production
2026-02-18,2026-02-18,60,15952.92,11277.52,2200.0,15952.92,production
2026-02-18,2026-02-18,60,15950.34,11306.02,2200.0,15950.34,production
2026-02-18,2026-02-18,360,13220.97,5292.08,2200.0,79325.82,reference_only
2026-02-18,2026-02-18,360,13586.17,4670.97,2200.0,81517.02,reference_only
2026-02-18,2026-02-18,1440,12390.21,3862.13,2200.0,297365.04,reference_only
2026-02-18,2026-02-18,1440,12585.84,3893.17,2200.0,302060.16,reference_only
2026-02-19,2026-02-19,10,14273.69,12615.04,2200.0,2378.95,production
2026-02-19,2026-02-19,10,14260.55,12627.2,2200.0,2376.76,production
2026-02-19,2026-02-19,30,14318.87,11063.65,2200.0,7159.44,production
2026-02-19,2026-02-19,30,14300.02,9502.02,2200.0,7150.01,production
2026-02-19,2026-02-19,60,14211.45,9483.88,2200.0,14211.45,production
2026-02-19,2026-02-19,60,14162.21,9472.48,2200.0,14162.21,production
2026-02-19,2026-02-19,360,14559.77,6639.31,2200.0,87358.62,reference_only
2026-02-19,2026-02-19,360,14997.31,6087.08,2200.0,89983.86,reference_only
2026-02-19,2026-02-19,1440,11595.33,2590.5,2200.0,278287.92,reference_only
2026-02-19,2026-02-19,1440,11857.58,2756.7,2200.0,284581.92,reference_only
2026-02-20,2026-02-20,10,12790.4,11131.75,2200.0,2131.73,production
2026-02-20,2026-02-20,10,12801.73,11168.37,2200.0,2133.62,production
2026-02-20,2026-02-20,30,12865.97,9627.16,2200.0,6432.98,production
2026-02-20,2026-02-20,30,12780.86,8127.47,2200.0,6390.43,production
2026-02-20,2026-02-20,60,12781.29,8122.59,2200.0,12781.29,production
2026-02-20,2026-02-20,60,12475.41,7841.69,2200.0,12475.41,production
2026-02-20,2026-02-20,360,12000.78,4228.04,2200.0,72004.68,reference_only
2026-02-20,2026-02-20,360,12363.32,3711.0,2200.0,74179.92,reference_only
